block_number,timestamp,pool_units,balance_rune,balance_asset
711875,1602103944,9205395093055,8887097339562,36413228577213
712500,1602107545,9205395093055,8887562312063,36413228577213
713125,1602111135,9205395093055,8888038140328,36413228577213
713750,1602114725,9457711637090,9258524158561,36943936042078
714375,1602118335,9457711637090,9259007611386,36943936042078
715000,1602121935,9457711637090,9259511604967,36943936042078
715625,1602125541,9457711637090,9259990070196,36943936042078
716250,1602129141,9457711637090,9209032650399,37150936042078
716875,1602132746,9457711637090,9134080733909,37458636042078
717500,1602136361,9457711637090,8909499649353,38407836042078
718125,1602139958,9457711637090,8793586864448,38918036042078
718750,1602143564,9457711637090,8794114789471,38918036042078
719375,1602147168,9457711637090,8770616591053,39025036042078
720000,1602150786,9457711637090,8771150857916,39025036042078
720625,1602154403,9457711637090,8771625467975,39025036042078
721250,1602158014,9564255287259,8971265554921,39025036042078
721875,1602161627,9564255287259,8971741933702,39025036042078
722500,1602165259,9564255287259,8972221000179,39025036042078
723125,1602168877,9564255287259,8848818606886,39573036042078
723750,1602172501,9564255287259,8774226355745,39912536042078
724375,1602176122,9564255287259,8708714105058,40215736042078
725000,1602179740,9564255287259,8637459620431,40550836042078
725625,1602183372,9564255287259,8328364802702,42063836042078
726250,1602186995,9564255287259,8195590624462,42749836042078
726875,1602190611,9622130755088,8295707259416,42749836042078
727500,1602194234,9622130755088,8296192533883,42749836042078
728125,1602197865,9622130755088,8296746994001,42749836042078
728750,1602201509,9622130755088,8297276290596,42749836042078
729375,1602205156,9622130755088,8297802026563,42749836042078
730000,1602208792,9622130755088,8298341287236,42749836042078
730625,1602212430,9622130755088,8298864693698,42749836042078
731250,1602216055,9622130755088,8299401077207,42749836042078
731875,1602219692,9622130755088,8299937221052,42749836042078
732500,1602223310,9622130755088,8281225167491,42849836042078
733125,1602226932,9622130755088,8262593555698,42949836042078
733750,1602230543,9651259268891,8286520414443,43090536042078
734375,1602234162,9651259268891,8287070924068,43090536042078
735000,1602237800,9651259268891,8287472210471,43090536042078
735625,1602241433,9651259268891,8068088432702,44268036042078
736250,1602245057,9710213332948,8167560195192,44268036042078
736875,1602248686,9710213332948,8167977686931,44268036042078
737500,1602252306,9710213332948,8071993313303,44799312036146
738125,1602255919,9710213332948,8072452881623,44799312036146
738750,1602259547,9710213332948,8054970350676,44899312036146
739375,1602263177,9710213332948,8037583839162,44999312036146
740000,1602266791,9505473743947,7868472733896,44051062574379
740625,1602270416,9505473743947,7868899031670,44051062574379
741250,1602274039,9505473743947,7869339398789,44051062574379
741875,1602277660,9505473743947,7869799379869,44051062574379
742500,1602281266,9505473743947,7870260671286,44051062574379
743125,1602284877,9505473743947,7870710352953,44051062574379
743750,1602288528,9505473743947,7871158448736,44051062574379
744375,1602292178,9505473743947,7871604600601,44051062574379
745000,1602295846,9505473743947,7872043533409,44051062574379
745625,1602299474,9505473743947,7939509838373,43680596135135
746250,1602303108,9505473743947,8102645905413,42806633137737
746875,1602306744,9505473743947,8103104236670,42806633137737
747500,1602310384,9505473743947,8103559899506,42806633137737
