block_number,timestamp,pool_units,balance_rune,balance_asset
575625,1601321270,1083704234113,2772289349839,543943829
576250,1601324879,1075498528561,2730704079491,543943829
576875,1601328494,1075498528561,2730835223182,543943829
577500,1601332092,1075498528561,2730973418999,543943829
578125,1601335698,1075498528561,2731106842652,543943829
578750,1601339313,1075498528561,2748326049212,540575623
579375,1601342913,1075498528561,2748456578464,540575623
580000,1601346511,1075498528561,2748586331694,540575623
580625,1601350108,1075498528561,2748714450405,540575623
581250,1601353716,1075498528561,2748832068380,540575623
581875,1601357317,1075498528561,2748950963628,540575623
582500,1601360915,1075498528561,2749074666194,540575623
583125,1601364527,1075498528561,2749205799625,540575623
583750,1601368127,1075498528561,2749361594610,540575623
584375,1601371736,1075498528561,2749517334964,540575623
585000,1601375345,1075498528561,2749674485759,540575623
585625,1601378947,1075498528561,2749820277549,540575623
586250,1601382546,1075498528561,2749973358146,540575623
586875,1601386142,1075498528561,2750125622628,540575623
587500,1601389737,1075498528561,2750275559411,540575623
588125,1601393328,1075498528561,2750427791715,540575623
588750,1601396921,1075498528561,2750580390479,540575623
589375,1601400518,1075498528561,2750731913632,540575623
590000,1601404130,1075498528561,2750876490514,540575623
590625,1601407736,1075498528561,2791867019410,532703642
591250,1601411342,1075498528561,2792012755948,532703642
591875,1601414958,1075498528561,2835296034436,524631817
592500,1601418573,1075498528561,2885005884089,515654824
593125,1601422187,1075498528561,2885144615385,515654824
593750,1601425788,1075498528561,2885287165005,515654824
594375,1601429391,1075498528561,2885426789678,515654824
595000,1601432984,1075498528561,2885570094424,515654824
595625,1601436579,1075498528561,2885714252357,515654824
596250,1601440196,1075498528561,2885854540142,515654824
596875,1601443809,1075498528561,2885998355845,515654824
597500,1601447413,1075498528561,2886143843279,515654824
598125,1601451008,1075498528561,2886287548619,515654824
598750,1601454613,1075498528561,2886435347461,515654824
599375,1601458227,1075498528561,2886579941121,515654824
600000,1601461849,1075498528561,2886730246938,515654824
600625,1601465448,1075498528561,2932254442218,507710794
601250,1601469044,1075498528561,2932406108471,507710794
601875,1601472650,1075498528561,2965388738819,502119010
602500,1601476254,1075498528561,2965533321368,502119010
603125,1601479849,1075498528561,2965684422224,502119010
603750,1601483464,1075498528561,2965836983327,502119010
604375,1601487070,1075498528561,2965986399962,502119010
605000,1601490668,1075498528561,2966144609498,502119010
605625,1601494280,1078989221295,3032915545611,494328486
606250,1601497876,1078989221295,3033088293297,494328486
606875,1601501477,1078989221295,3033259922710,494328486
607500,1601505071,1078989221295,3033431578509,494328486
608125,1601508672,1078989221295,3033599299726,494328486
608750,1601512273,1078989221295,3033762643673,494328486
609375,1601515866,1078989221295,3033933262154,494328486
610000,1601519460,1078989221295,3034110552318,494328486
610625,1601523059,1078989221295,3034284460541,494328486
611250,1601526662,1078989221295,3034459698076,494328486
611875,1601530263,1078989221295,3034631906185,494328486
612500,1601533865,1078989221295,3034807705546,494328486
613125,1601537464,1078989221295,3034993586383,494328486
613750,1601541082,1078989221295,3035155879373,494328486
614375,1601544683,1078989221295,3035280646483,494328486
615000,1601548299,1096435078672,2961994802278,523271431
615625,1601551908,1114593627263,3061356794967,523271431
616250,1601555522,1114593627263,3061498331893,523271431
616875,1601559133,1114593627263,3061641057274,523271431
617500,1601562738,1114593627263,3061771883909,523271431
618125,1601566337,1114593627263,3061903786437,523271431
618750,1601569949,1114593627263,3062032859041,523271431
619375,1601573552,1114593627263,3062162864656,523271431
620000,1601577159,1114593627263,3062292952041,523271431
620625,1601580760,1114593627263,3062425127006,523271431
621250,1601584363,1056558136903,2902992571893,496042431
621875,1601587996,1056558136903,2903095096565,496042431
622500,1601591615,1056558136903,2903198049052,496042431
623125,1601595230,1056558136903,2903302756171,496042431
623750,1601598845,1056558136903,2903415091441,496042431
624375,1601602465,1056558136903,2903524991378,496042431
625000,1601606079,1056558136903,2903636750242,496042431
625625,1601609685,1056558136903,2903747652498,496042431
626250,1601613285,1056558136903,2903863408934,496042431
626875,1601616893,1056558136903,2903976312424,496042431
627500,1601620511,1056558136903,2904082865472,496042431
628125,1601624112,1056558136903,2904194000513,496042431
628750,1601627713,1056558136903,2904305212707,496042431
629375,1601631320,1056558136903,2904414744945,496042431
630000,1601634941,1056558136903,2937900888107,490426000
630625,1601638558,1056558136903,2938000347643,490426000
631250,1601642169,1056558136903,2938101147176,490426000
631875,1601645784,1056558136903,2938206475251,490426000
632500,1601649403,1056558136903,2981958492855,483277586
633125,1601653018,1020953730935,2979313272098,451829722
633750,1601656633,1020953730935,2979431983326,451829722
634375,1601660239,1020953730935,2940684652705,457829722
635000,1601663861,1020953730935,2940805046819,457829722
635625,1601667466,1020953730935,2940931142862,457829722
636250,1601671053,1020953730935,2941072138232,457829722
636875,1601674653,1020953730935,2941203722813,457829722
637500,1601678242,1020953730935,2941345380339,457829722
638125,1601681837,1020953730935,2839623016525,474340208
638750,1601685421,1020953730935,2839770926285,474340208
639375,1601688998,1020953730935,2839920808304,474340208
640000,1601692575,1020953730935,2840070225695,474340208
640625,1601696169,1020953730935,2840205961882,474340208
641250,1601699747,1020953730935,2840352012629,474340208
641875,1601703326,1020953730935,2840498666547,474340208
642500,1601706909,1020953730935,2840642304121,474340208
643125,1601710488,1020953730935,2840786075859,474340208
643750,1601714070,1020953730935,2840929854067,474340208
644375,1601717653,1020953730935,2841076537839,474340208
645000,1601721243,1020953730935,2841216401927,474340208
645625,1601724823,1020953730935,2809788490109,479702887
646250,1601728400,1020953730935,2809939215865,479702887
646875,1601731974,1020953730935,2810090921576,479702887
647500,1601735561,1020953730935,2810237477134,479702887
648125,1601739158,1020953730935,2810379574284,479702887
648750,1601742735,1020953730935,2810526006920,479702887
649375,1601746327,1020953730935,2810666083836,479702887
650000,1601749910,1020953730935,2810801341098,479702887
650625,1601753516,1020953730935,2810927098081,479702887
651250,1601757120,1020953730935,2811048420516,479702887
651875,1601760716,1020953730935,2811168548790,479702887
652500,1601764295,1020953730935,2811298992177,479702887
653125,1601767884,1020953730935,2811423913985,479702887
653750,1601771460,1020953730935,2811553369155,479702887
654375,1601775042,1020953730935,2811681806843,479702887
655000,1601778615,1020953730935,2811811268124,479702887
655625,1601782193,1020953730935,2811934630896,479702887
656250,1601785777,1020953730935,2812060349231,479702887
656875,1601789362,1020953730935,2871714421098,469804726
657500,1601792935,1020953730935,2871840558289,469804726
658125,1601796516,1020953730935,2871959640428,469804726
658750,1601800088,1020953730935,2872081978057,469804726
659375,1601803665,1020953730935,2872200436441,469804726
660000,1601807236,1020953730935,2872322033394,469804726
660625,1601810810,1020953730935,2872441788524,469804726
661250,1601814388,1020953730935,2872561594228,469804726
661875,1601817959,1020953730935,2872685876507,469804726
662500,1601821541,1020953730935,2872804260033,469804726
663125,1601825125,1020953730935,2872918781799,469804726
663750,1601828705,1020953730935,2873033619384,469804726
664375,1601832290,1020953730935,2964007461406,455459761
665000,1601835872,1091446871956,3168792838500,486907625
